TAXON_ORDER,CATEGORY,SPECIES_CODE,TAXON_CONCEPT_ID,PRIMARY_COM_NAME,SCI_NAME,ORDER,FAMILY,SPECIES_GROUP,REPORT_AS
31444,species,nopwhy1,avibase-avibase-DFCFAB2A,Sahel Paradise-Whydah,Vidua orientalis,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31447,species,ltpwhy1,avibase-avibase-78607A22,Exclamatory Paradise-Whydah,Vidua interjecta,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31448,species,topwhy1,avibase-avibase-E60F7093,Togo Paradise-Whydah,Vidua togoensis,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31449,species,btpwhy1,avibase-avibase-C1A42CCA,Broad-tailed Paradise-Whydah,Vidua obtusa,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31450,species,eapwhy1,avibase-avibase-ACF0F1A2,Eastern Paradise-Whydah,Vidua paradisaea,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31451,species,stbwhy1,avibase-avibase-8D05A048,Steel-blue Whydah,Vidua hypocherina,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31452,species,sttwhy1,avibase-avibase-424B857C,Straw-tailed Whydah,Vidua fischeri,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31453,species,shtwhy1,avibase-avibase-019E8CA3,Shaft-tailed Whydah,Vidua regia,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31454,species,vilind,avibase-avibase-BA01A793,Village Indigobird,Vidua chalybeata,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31461,species,pawind1,avibase-avibase-0D1546EC,Wilson's Indigobird,Vidua wilsoni,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31462,species,quaind1,avibase-avibase-86FBD1A0,Quailfinch Indigobird,Vidua nigeriae,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31463,species,jopind1,avibase-avibase-12EC9197,Jos Plateau Indigobird,Vidua maryae,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31464,species,jamind1,avibase-avibase-30A131ED,Jambandu Indigobird,Vidua raricola,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31465,species,bakind1,avibase-avibase-04D7BC6C,Barka Indigobird,Vidua larvaticola,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31466,species,camind1,avibase-avibase-A37F0FEC,Cameroon Indigobird,Vidua camerunensis,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31467,species,varind1,avibase-avibase-49EF9657,Dusky Indigobird,Vidua funerea,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31470,species,purind1,avibase-avibase-2AA13F1D,Purple Indigobird,Vidua purpurascens,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31471,species,greind1,avibase-avibase-634F5756,Green Indigobird,Vidua codringtoni,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31472,spuh,paradi4,avibase-avibase-80124D76,paradise-whydah sp.,Vidua sp. (paradise-whydah sp.),Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31473,spuh,whydah1,avibase-avibase-428EC94D,whydah sp.,Vidua sp. (whydah sp.),Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31474,spuh,indigo1,avibase-avibase-68E80B6A,indigobird sp.,Vidua sp. (indigobird sp.),Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31475,spuh,vidua1,avibase-avibase-19258FED,Vidua sp.,Vidua sp.,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31476,species,parwea1,avibase-avibase-C97A5C39,Parasitic Weaver,Anomalospiza imberbis,Passeriformes,Viduidae (Whydahs and Indigobirds),Whydahs and Indigobirds,
31480,species,alpacc1,avibase-avibase-A783468F,Alpine Accentor,Prunella collaris,Passeriformes,Prunellidae (Accentors),Accentors,
31490,species,himacc1,avibase-avibase-EB8501AD,Altai Accentor,Prunella himalayana,Passeriformes,Prunellidae (Accentors),Accentors,
31491,species,robacc1,avibase-avibase-0158561B,Robin Accentor,Prunella rubeculoides,Passeriformes,Prunellidae (Accentors),Accentors,
31495,species,rubacc1,avibase-avibase-68193296,Rufous-breasted Accentor,Prunella strophiata,Passeriformes,Prunellidae (Accentors),Accentors,
31498,species,sibacc,avibase-avibase-D3220040,Siberian Accentor,Prunella montanella,Passeriformes,Prunellidae (Accentors),Accentors,
31501,species,radacc2,avibase-avibase-1518EDFA,Radde's Accentor,Prunella ocularis,Passeriformes,Prunellidae (Accentors),Accentors,
31502,issf,radacc1,avibase-avibase-E48FE505,Radde's Accentor (Radde's),Prunella ocularis ocularis,Passeriformes,Prunellidae (Accentors),Accentors,radacc2
31503,issf,yemacc1,avibase-avibase-14C13A71,Radde's Accentor (Yemen),Prunella ocularis fagani,Passeriformes,Prunellidae (Accentors),Accentors,radacc2
31504,species,broacc1,avibase-avibase-AEBE407C,Brown Accentor,Prunella fulvescens,Passeriformes,Prunellidae (Accentors),Accentors,
31511,species,bltacc1,avibase-avibase-C68A31C1,Black-throated Accentor,Prunella atrogularis,Passeriformes,Prunellidae (Accentors),Accentors,
31514,species,monacc1,avibase-avibase-38790757,Mongolian Accentor,Prunella koslowi,Passeriformes,Prunellidae (Accentors),Accentors,
31515,species,dunnoc1,avibase-avibase-26530C86,Dunnock,Prunella modularis,Passeriformes,Prunellidae (Accentors),Accentors,
31523,species,japacc1,avibase-avibase-18D3C762,Japanese Accentor,Prunella rubida,Passeriformes,Prunellidae (Accentors),Accentors,
31526,species,mabacc1,avibase-avibase-D47C1AA7,Maroon-backed Accentor,Prunella immaculata,Passeriformes,Prunellidae (Accentors),Accentors,
31527,spuh,accent1,avibase-avibase-17814962,accentor sp.,Prunella sp.,Passeriformes,Prunellidae (Accentors),Accentors,
31529,species,cinwhe1,avibase-avibase-A6E996A8,Cinnamon Ibon,Hypocryptadius cinnamomeus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31530,species,saxspa1,avibase-avibase-17AC96E0,Saxaul Sparrow,Passer ammodendri,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31534,species,houspa,avibase-avibase-240E3390,House Sparrow,Passer domesticus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31535,issf,houspa13,avibase-avibase-C71FD145,House Sparrow (Gray-cheeked),Passer domesticus [domesticus Group],Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,houspa
31542,issf,houspa14,avibase-avibase-57816EB6,House Sparrow (Indian),Passer domesticus [indicus Group],Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,houspa
31549,species,itaspa1,avibase-avibase-3718C3F9,Italian Sparrow,Passer italiae,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31550,hybrid,x00873,avibase-avibase-2D172B4E,House x Italian Sparrow (hybrid),Passer domesticus x italiae,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31551,slash,y00692,avibase-avibase-6D3BD126,House/Italian Sparrow,Passer domesticus/italiae,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31552,species,spaspa1,avibase-avibase-5A8E09A1,Spanish Sparrow,Passer hispaniolensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31555,hybrid,x00645,avibase-avibase-E8B4B391,House x Spanish Sparrow (hybrid),Passer domesticus x hispaniolensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31556,hybrid,x00974,avibase-avibase-EFC62669,Italian x Spanish Sparrow (hybrid),Passer italiae x hispaniolensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31557,slash,y00829,avibase-avibase-43C297EE,House/Spanish Sparrow,Passer domesticus/hispaniolensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31558,slash,y01017,avibase-avibase-01C3628D,Italian/Spanish Sparrow,Passer italiae/hispaniolensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31559,species,sinspa1,avibase-avibase-E60EFA61,Sind Sparrow,Passer pyrrhonotus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31560,species,somspa1,avibase-avibase-1D25E0DB,Somali Sparrow,Passer castanopterus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31563,hybrid,x00917,avibase-avibase-4B5155CD,House x Somali Sparrow (hybrid),Passer domesticus x castanopterus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31564,species,russpa2,avibase-avibase-469D6B56,Russet Sparrow,Passer cinnamomeus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31568,species,plbspa1,avibase-avibase-AABF0A3A,Plain-backed Sparrow,Passer flaveolus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31569,species,desspa1,avibase-avibase-7D19D9ED,Dead Sea Sparrow,Passer moabiticus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31570,issf,desspa5,avibase-avibase-EE391079,Dead Sea Sparrow (Dead Sea),Passer moabiticus moabiticus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,desspa1
31571,issf,desspa6,avibase-avibase-DE83545C,Dead Sea Sparrow (Sistan Scrub),Passer moabiticus yatii,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,desspa1
31572,species,cavspa1,avibase-avibase-ECD1267B,Cape Verde Sparrow,Passer iagoensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31573,species,aakspa1,avibase-avibase-BE010552,Abd al Kuri Sparrow,Passer hemileucus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31574,species,socspa1,avibase-avibase-E2E3F3F4,Socotra Sparrow,Passer insularis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31575,species,grrspa1,avibase-avibase-3E2EFDA6,Great Rufous Sparrow,Passer motitensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31579,species,kerspa2,avibase-avibase-DBAB527C,Kenya Rufous Sparrow,Passer rufocinctus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31580,species,shrspa1,avibase-avibase-126E0CFA,Shelley's Rufous Sparrow,Passer shelleyi,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31581,species,korspa1,avibase-avibase-A3D20D11,Kordofan Rufous Sparrow,Passer cordofanicus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31582,species,capspa1,avibase-avibase-DEE88DF6,Cape Sparrow,Passer melanurus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31586,species,gyhspa1,avibase-avibase-E10D0809,Northern Gray-headed Sparrow,Passer griseus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31590,species,swaspa2,avibase-avibase-F375B25B,Swainson's Sparrow,Passer swainsonii,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31591,species,pabspa1,avibase-avibase-DB4998D1,Parrot-billed Sparrow,Passer gongonensis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31592,species,swaspa1,avibase-avibase-2B55E679,Swahili Sparrow,Passer suahelicus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31593,species,sghspa2,avibase-avibase-7EB3ECC4,Southern Gray-headed Sparrow,Passer diffusus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31598,slash,y01401,avibase-avibase-0A250616,Northern/Southern Gray-headed Sparrow,Passer griseus/diffusus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31599,species,desspa3,avibase-avibase-B4037E8F,Desert Sparrow,Passer simplex,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31602,species,desspa4,avibase-avibase-246789A2,Zarudny's Sparrow,Passer zarudnyi,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31603,species,eutspa,avibase-avibase-C22FBF8D,Eurasian Tree Sparrow,Passer montanus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31613,hybrid,x00754,avibase-avibase-E89B312B,House x Eurasian Tree Sparrow (hybrid),Passer domesticus x montanus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31614,hybrid,x00874,avibase-avibase-9AD0A46F,Spanish x Eurasian Tree Sparrow (hybrid),Passer hispaniolensis x montanus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31615,slash,y00764,avibase-avibase-577CD64F,House/Eurasian Tree Sparrow,Passer domesticus/montanus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31616,species,sugspa1,avibase-avibase-4C373DA1,Sudan Golden Sparrow,Passer luteus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31617,species,argspa2,avibase-avibase-24E0C8A6,Arabian Golden Sparrow,Passer euchlorus,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31618,species,chespa1,avibase-avibase-D8F2F78B,Chestnut Sparrow,Passer eminibey,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31619,spuh,passer2,avibase-avibase-67EAC02D,Passer sp.,Passer sp.,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31620,species,yespet1,avibase-avibase-FCD72CEE,Yellow-spotted Bush Sparrow,Gymnoris pyrgita,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31623,species,chspet1,avibase-avibase-77CBF484,Yellow-throated Sparrow,Gymnoris xanthocollis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31626,species,yetpet1,avibase-avibase-E323BF95,Yellow-throated Bush Sparrow,Gymnoris superciliaris,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31631,species,buspet1,avibase-avibase-969A369C,Sahel Bush Sparrow,Gymnoris dentata,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31632,species,rocpet1,avibase-avibase-F8748F12,Rock Sparrow,Petronia petronia,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31640,species,palroc1,avibase-avibase-B1A5B22C,Pale Rockfinch,Carpospiza brachydactyla,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31641,species,whwsno1,avibase-avibase-3E389D03,White-winged Snowfinch,Montifringilla nivalis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31649,species,tibsno2,avibase-avibase-D1C47869,Tibetan Snowfinch,Montifringilla henrici,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31650,species,blwsno1,avibase-avibase-0039BCC0,Black-winged Snowfinch,Montifringilla adamsi,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31653,species,whrsno1,avibase-avibase-B0303029,White-rumped Snowfinch,Onychostruthus taczanowskii,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31654,species,pedsno1,avibase-avibase-3F9357EF,Pere David's Snowfinch,Pyrgilauda davidiana,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31657,species,runsno1,avibase-avibase-24BD3553,Rufous-necked Snowfinch,Pyrgilauda ruficollis,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31660,species,blasno1,avibase-avibase-5DE8CA02,Blanford's Snowfinch,Pyrgilauda blanfordi,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31664,species,afgsno1,avibase-avibase-09F330B1,Afghan Snowfinch,Pyrgilauda theresae,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31665,spuh,snowfi1,avibase-avibase-806FD057,snowfinch sp.,Montifringilla/Onychostruthus/Pyrgilauda sp.,Passeriformes,Passeridae (Old World Sparrows),Old World Sparrows,
31667,species,forwag1,avibase-avibase-8E872FAA,Forest Wagtail,Dendronanthus indicus,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31668,species,capwag1,avibase-avibase-4F2CC293,Cape Wagtail,Motacilla capensis,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31672,species,mouwag1,avibase-avibase-747B3A52,Mountain Wagtail,Motacilla clara,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31676,species,boclon2,avibase-avibase-47CB67FD,Sao Tome Short-tail,Motacilla bocagii,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31677,species,madwag1,avibase-avibase-B034A3E6,Madagascar Wagtail,Motacilla flaviventris,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31678,species,grywag,avibase-avibase-AE073221,Gray Wagtail,Motacilla cinerea,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31682,species,eaywag1,avibase-avibase-5983D677,Western Yellow Wagtail,Motacilla flava,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,
31683,issf,weywag14,avibase-avibase-34DA7F52,Western Yellow Wagtail (flavissima),Motacilla flava flavissima,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31684,issf,weywag15,avibase-avibase-2064577F,Western Yellow Wagtail (lutea),Motacilla flava lutea,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31685,form,weywag13,avibase-avibase-008B89FA,Western Yellow Wagtail (flavissima/lutea),Motacilla flava flavissima/lutea,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31686,issf,weywag2,avibase-avibase-9CAAD123,Western Yellow Wagtail (thunbergi),Motacilla flava thunbergi,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31687,issf,weywag16,avibase-avibase-876F7E82,Western Yellow Wagtail (flava),Motacilla flava flava,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31688,intergrade,weywag21,avibase-avibase-E395BE38,Western Yellow Wagtail (Channel Wagtail intergrade),Motacilla flava flavissima x flava,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31689,issf,weywag17,avibase-avibase-E7634E0C,Western Yellow Wagtail (beema),Motacilla flava beema,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31690,form,weywag3,avibase-avibase-C0876FE9,Western Yellow Wagtail (flava/beema),Motacilla flava flava/beema,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31691,issf,weywag18,avibase-avibase-52BA5813,Western Yellow Wagtail (iberiae),Motacilla flava iberiae,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31692,issf,weywag19,avibase-avibase-E8B6C2D9,Western Yellow Wagtail (cinereocapilla),Motacilla flava cinereocapilla,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31693,form,weywag4,avibase-avibase-22DF91D0,Western Yellow Wagtail (iberiae/cinereocapilla/pygmaea),Motacilla flava [cinereocapilla Group],Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31694,issf,weywag20,avibase-avibase-AA11A287,Western Yellow Wagtail (pygmaea),Motacilla flava pygmaea,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31695,issf,weywag6,avibase-avibase-8995B8DE,Western Yellow Wagtail (feldegg),Motacilla flava feldegg,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31696,issf,weywag7,avibase-avibase-2A3F24F8,Western Yellow Wagtail (leucocephala),Motacilla flava leucocephala,Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
31697,intergrade,weywag11,avibase-avibase-F810A3E7,Western Yellow Wagtail (superciliaris-type intergrade),Motacilla flava (superciliaris intergrade),Passeriformes,Motacillidae (Wagtails and Pipits),Wagtails and Pipits,eaywag1
